id,name,text,trans
0000000000000,千奈,先生っ！　部屋まできていただいて、\nなんだか奇妙なのですけれど……,
0000000000000,千奈,倉本千奈！　温泉休暇から、\nただいま戻りましたわっ！,
0000000000000,{user},おかえりなさい、倉本さん。\nゆっくり休めましたか？,
0000000000000,千奈,はいっ！　心も身体も、\nばっちり元気になりましたわっ！,
0000000000000,{user},それはよかった。\n心配がひとつ、減りましたよ。,
0000000000000,千奈,うふふ……約束は、\n覚えていらっしゃいますわね？,
0000000000000,千奈,次は先生が、お休みを取る番ですわ。,
0000000000000,{user},もちろん。遠慮なく――\n月末に、丸一日、休暇をいただきます。,
0000000000000,{user},しっかりとリフレッシュしてきますよ。\n次なるプロデュースのために。,
0000000000000,千奈,むむ……先生のスケジュールには、\nさらなる改善が必要そうですわね。,
0000000000000,{user},お互い様です、倉本さん。\n我々は共に、夢を追っている身。,
0000000000000,{user},望んで無理をしてしまうことも\nあるでしょう。ですが……,
0000000000000,千奈,長く無理を続けるのは……\nよいことではありませんわね。,
0000000000000,千奈,先生も――わたくしも。,
0000000000000,{user},この多忙な時期を乗り切ったら、\n改めて休暇を取りましょう。,
0000000000000,千奈,はい……ぜひ！,
0000000000000,千奈,ふたりきりの温泉休暇――ですわね！,
0000000000000,メイド,………………………………………………,
0000000000000,{user},（強烈なアイコンタクトが\n飛んできている……）,
0000000000000,{user},いえ、それは……やめておきましょう。,
0000000000000,千奈,あら、どうしてですの？,
0000000000000,{user},休暇のプランは、\n他にも色々あるからですよ。,
0000000000000,{user},ご期待ください。,
0000000000000,千奈,まあっ、さすが先生！　\n楽しみにしていますわね！,
0000000000000,千奈,そうですわっ、\nたったいま思いついたのですけれど――,
0000000000000,千奈,この家に、先生のお部屋を作る……\nというのはいかがでしょう？,
0000000000000,{user},えっ？,
0000000000000,千奈,そうすれば、先生の移動時間が\nぐーっと減らせますわ。,
0000000000000,千奈,わたくしも、いまよりずっと長く\n先生と一緒にいられますし……,
0000000000000,千奈,我ながら……\n良いアイデアだと思いますの。,
0000000000000,{user},ええと……そうですね。\n大変ありがたいご提案ですが……,
0000000000000,メイド,………………………………………………,
0000000000000,{user},倉本さんの一存で、急に決められる\nことでは……ないのでは？,
0000000000000,千奈,ふむむ……それもそうですわね。,
0000000000000,千奈,かしこまりました、先生。,
0000000000000,千奈,このお話は、\nいったん保留といたしましょう。,
0000000000000,千奈,続きは、<em\=>しかるべきとき</em>に、改めて。,
0000000000000,千奈,わたくしから、\nさせていただきますわねっ♪,
info,adv_cidol-kcna-3-005_03.txt,,
译者,,,
