id,name,text,trans
0000000000000,{user},……探しましたよ。\nレッスンを休んだと聞いて――,
0000000000000,麻央,……プロデューサー。,
0000000000000,{user},もうすぐ日も暮れます。\n風邪をひきますよ。,
0000000000000,麻央,……はい。,
0000000000000,{user},温かいものを買ってきます。\nココアでいいですか？,
0000000000000,麻央,……お汁粉。,
0000000000000,麻央,……ごめんなさい。\nレッスン、サボってしまって……,
0000000000000,麻央,模擬演習がうまくいかなくて、\nもう全部、嫌になってしまって――,
select,,反省会ですね,
select,,成長のチャンス\nですね,
0000000000000,麻央,反省もなにも、全部だめでしたよ。,
0000000000000,麻央,あんなボロボロな模擬演習、\n後輩たちにも顔向けできない。,
0000000000000,{user},そこで止まっては、\nなにも得られませんよ。,
0000000000000,麻央,……――。,
0000000000000,{user},落ち込むのではなく、きちんと反省点を\n整理して、次に備えましょう。,
0000000000000,麻央,……チャンス？,
0000000000000,{user},悔しいと思うなら、この経験を、\n成長の糧にすればいい。,
0000000000000,{user},最初から完璧なアイドルなんて、\nどこにもいません。,
0000000000000,{user},落ち込んでる姿は、\nあなたには似合いませんよ。,
0000000000000,麻央,……プロデューサー。,
0000000000000,麻央,そうですね。ふふっ、なんだか、\n恥ずかしくなってきました。,
0000000000000,麻央,もう、大丈夫です。\nご心配をかけました。,
0000000000000,麻央,失敗の経験を糧にして、\nまた駆け上がっていきますよ。,
info,adv_pstory_001_amao_ending-normal-05.txt,,
译者,,,
